,Unnamed: 0,代码,名称,类型,当天日期,当天净值,近一个月涨幅,近三个月涨幅,近六个月涨幅,今年以来涨幅
8685,8685,166010,中欧鼎利债券A,债券型-混合债,2021-09-22,1.2864,1.78,6.84,11.96,10.03
8696,8696,166105,信达澳银鑫安债券,债券型-混合债,2021-09-22,1.204,1.78,2.99,7.5,6.17
8702,8702,166401,浦银安盛稳健增利债券C,债券型-混合债,2021-09-22,1.09,0.09,1.4,2.25,2.93
8716,8716,167501,安信宝利债券(LOF),债券型-混合债,2021-09-22,1.046,0.58,1.26,2.01,2.78
8757,8757,180015,银华增强收益债券,债券型-混合债,2021-09-22,1.256,0.88,1.78,3.46,3.94
8760,8760,180025,银华信用双利债券A,债券型-混合债,2021-09-22,1.234,0.57,0.9,1.73,1.98
8761,8761,180026,银华信用双利债券C,债券型-混合债,2021-09-22,1.223,0.58,0.82,1.58,1.75
8771,8771,200009,长城稳健增利债券A,债券型-混合债,2021-09-22,1.2004,-0.07,1.5,2.98,3.86
8774,8774,200013,长城积极增利债券A,债券型-混合债,2021-09-22,1.3289,1.16,5.63,6.92,6.86
8778,8778,200113,长城积极增利债券C,债券型-混合债,2021-09-22,1.5777,1.12,5.52,6.71,6.54
8793,8793,202101,南方宝元债券A,债券型-混合债,2021-09-22,2.5486,0.8,0.79,1.32,2.22
8794,8794,202102,南方多利增强债券C,债券型-混合债,2021-09-22,1.1489,1.38,3.36,4.36,5.87
8795,8795,202103,南方多利增强债券A,债券型-混合债,2021-09-22,1.1523,1.4,3.43,4.51,6.09
8796,8796,202105,南方广利回报债券A/B,债券型-混合债,2021-09-22,1.716,1.48,4.95,9.79,8.68
8797,8797,202107,南方广利回报债券C,债券型-混合债,2021-09-22,1.725,1.47,4.8,9.52,8.35
8812,8812,206003,鹏华信用增利债券A,债券型-混合债,2021-09-22,1.3563,0.43,1.93,4.66,3.87
8813,8813,206004,鹏华信用增利债券B,债券型-混合债,2021-09-22,1.4521,0.4,1.84,4.45,3.57
8816,8816,206008,鹏华丰盛债券,债券型-混合债,2021-09-22,1.206,1.77,7.1,9.04,7.87
8836,8836,210014,金鹰元丰债券,债券型-混合债,2021-09-22,1.9863,8.56,24.56,35.58,28.71
8841,8841,213007,宝盈增强收益债券A/B,债券型-混合债,2021-09-22,1.4289,0.06,2.62,10.2,8.46
8846,8846,213917,宝盈增强收益债券C,债券型-混合债,2021-09-22,1.3396,0.01,2.51,9.97,8.15
8852,8852,217008,招商安本增利债券,债券型-混合债,2021-09-23,1.6025,0.5,2.23,4.5,5.6
8855,8855,217011,招商安心收益债券C,债券型-混合债,2021-09-22,1.6925,0.15,1.76,3.23,4.61
8861,8861,217018,招商安瑞进取债券,债券型-混合债,2021-09-22,2.011,1.0,1.21,2.39,1.11
8865,8865,217022,招商产业债券A,债券型-混合债,2021-09-23,1.599,0.19,1.78,3.43,4.92
8866,8866,217023,招商信用增强债券A,债券型-混合债,2021-09-22,1.066,0.37,0.75,2.08,3.25
8867,8867,217024,招商安盈债券A,债券型-混合债,2021-09-22,1.2631,3.38,5.69,6.31,8.78
8874,8874,233005,大摩强收益债券,债券型-混合债,2021-09-23,1.5388,0.14,1.18,2.28,3.35
8881,8881,233012,大摩多元收益债券A,债券型-混合债,2021-09-23,1.2922,-1.41,-0.6,0.71,-0.01
8882,8882,233013,大摩多元收益债券C,债券型-混合债,2021-09-23,1.2738,-1.45,-0.72,0.47,-0.32
8886,8886,240003,华宝宝康债券A,债券型-混合债,2021-09-22,1.3097,0.91,2.69,4.55,5.11
8895,8895,240012,华宝增强收益债券A,债券型-混合债,2021-09-22,1.3284,2.94,2.71,6.04,4.53
8896,8896,240013,华宝增强收益债券B,债券型-混合债,2021-09-22,1.2511,2.91,2.61,5.83,4.23
8906,8906,253020,国联安增利债券A,债券型-混合债,2021-09-22,1.3468,0.15,0.79,1.29,1.72
8907,8907,253021,国联安增利债券B,债券型-混合债,2021-09-22,1.3039,0.12,0.69,1.08,1.47
8908,8908,253030,国联安信心增益债券,债券型-混合债,2021-09-22,1.1902,0.24,0.95,1.89,2.74
8911,8911,253060,国联安信心增长债券A,债券型-混合债,2021-09-22,1.1904,0.57,0.52,0.48,1.23
8912,8912,253061,国联安信心增长债券B,债券型-混合债,2021-09-22,1.1822,0.54,0.43,0.33,1.0
8934,8934,261001,景顺长城稳定收益债券A,债券型-混合债,2021-09-22,1.1,0.0,1.1,2.42,3.48
8936,8936,261101,景顺长城稳定收益债券C,债券型-混合债,2021-09-22,1.092,0.0,1.02,2.25,3.21
8946,8946,270009,广发增强债券,债券型-混合债,2021-09-22,1.259,0.32,2.36,3.45,4.22
8955,8955,270029,广发聚财信用债券A,债券型-混合债,2021-09-22,1.185,0.59,3.31,4.77,4.5
8956,8956,270030,广发聚财信用债券B,债券型-混合债,2021-09-22,1.153,0.52,3.22,4.63,4.25
8969,8969,288102,华夏稳定双利债券C,债券型-混合债,2021-09-22,1.0822,-0.15,1.52,3.68,2.86
8972,8972,290003,泰信双息双利债券,债券型-混合债,2021-09-23,1.2146,1.74,10.7,23.18,6.49
8976,8976,290007,泰信债券增强收益A,债券型-混合债,2021-09-23,1.1898,0.27,1.18,9.85,5.62
8978,8978,290009,泰信周期回报债券,债券型-混合债,2021-09-23,1.106,0.18,0.87,1.97,2.32
8983,8983,291007,泰信债券增强收益C,债券型-混合债,2021-09-23,1.1626,0.24,1.09,9.65,5.33
8993,8993,310508,申万菱信稳益宝债券,债券型-混合债,2021-09-22,1.191,-0.08,0.34,2.23,2.14
8998,8998,320004,诺安优化收益债券,债券型-混合债,2021-09-22,1.7545,3.82,13.6,22.67,15.82
9002,9002,320008,诺安增利债券A,债券型-混合债,2021-09-22,1.805,0.78,0.89,7.38,2.15
9003,9003,320009,诺安增利债券B,债券型-混合债,2021-09-22,1.687,0.72,0.78,7.11,1.81
9015,9015,320021,诺安双利债券发起,债券型-混合债,2021-09-22,2.646,2.8,4.21,7.3,5.13
9022,9022,340009,兴全磐稳增利债券A,债券型-混合债,2021-09-22,1.5276,1.37,4.05,6.19,7.65
9026,9026,350006,天治稳健双盈债券,债券型-混合债,2021-09-22,1.2434,1.92,1.27,2.01,1.93
9034,9034,360008,光大增利收益债券A,债券型-混合债,2021-09-22,1.364,0.37,2.56,4.92,6.23
9035,9035,360009,光大增利收益债券C,债券型-混合债,2021-09-22,1.347,0.3,2.43,4.82,5.98
9039,9039,360013,光大信用添益债券A,债券型-混合债,2021-09-22,1.227,4.16,14.91,18.55,12.49
9040,9040,360014,光大信用添益债券C,债券型-混合债,2021-09-22,1.225,4.17,14.83,18.36,12.21
9048,9048,372010,上投摩根强化回报债券A,债券型-混合债,2021-09-22,1.5335,1.48,1.71,2.24,2.73
9049,9049,372110,上投摩根强化回报债券B,债券型-混合债,2021-09-22,1.4767,1.44,1.61,2.04,2.43
9066,9066,380009,中银添利债券发起A,债券型-混合债,2021-09-22,1.323,0.15,2.0,3.07,3.69
9072,9072,395001,中海稳健收益债券,债券型-混合债,2021-09-23,1.241,1.8,4.02,4.81,5.53
9073,9073,395011,中海增强收益债券A,债券型-混合债,2021-09-23,1.263,0.64,2.43,4.12,4.21
9074,9074,395012,中海增强收益债券C,债券型-混合债,2021-09-23,1.23,0.65,2.33,3.97,3.97
9089,9089,400009,东方稳健回报债券A,债券型-混合债,2021-09-22,1.254,0.32,1.05,2.12,3.04
9093,9093,400016,东方强化收益债券,债券型-混合债,2021-09-22,1.3215,2.55,2.81,2.96,2.04
9097,9097,400027,东方双债添利债券A,债券型-混合债,2021-09-22,1.2731,0.8,3.09,5.04,4.06
9098,9098,400029,东方双债添利债券C,债券型-混合债,2021-09-22,1.2663,0.76,2.99,4.83,3.75
9104,9104,410004,华富收益增强债券A,债券型-混合债,2021-09-22,1.5684,0.36,2.59,3.83,5.23
9105,9105,410005,华富收益增强债券B,债券型-混合债,2021-09-22,1.5629,0.32,2.49,3.63,4.93
9112,9112,420002,天弘永利债券A,债券型-混合债,2021-09-22,1.224,2.76,7.69,9.25,11.78
9116,9116,420008,天弘债券发起式A,债券型-混合债,2021-09-23,1.212,0.58,2.28,3.5,4.21
9118,9118,420102,天弘永利债券B,债券型-混合债,2021-09-22,1.2249,2.79,7.79,9.47,12.1
9120,9120,420108,天弘债券发起式B,债券型-混合债,2021-09-23,1.165,0.52,2.19,3.19,3.93
9125,9125,450005,国富强化收益债券A,债券型-混合债,2021-09-22,1.1989,1.8,2.62,3.12,4.41
9126,9126,450006,国富强化收益债券C,债券型-混合债,2021-09-22,1.1716,1.77,2.55,2.97,4.19
9137,9137,460003,华泰柏瑞稳本增利债券B,债券型-混合债,2021-09-22,1.0513,1.15,2.6,3.03,3.15
9152,9152,470010,汇添富多元收益债券A,债券型-混合债,2021-09-22,1.321,2.8,4.52,8.79,7.44
9153,9153,470011,汇添富多元收益债券C,债券型-混合债,2021-09-22,1.318,2.81,4.45,8.64,7.21
9155,9155,470018,汇添富双利债券A,债券型-混合债,2021-09-23,2.033,-0.59,-0.97,1.7,2.26
9163,9163,470078,汇添富增强收益债券C,债券型-混合债,2021-09-22,1.178,0.08,1.38,2.17,1.29
9164,9164,470088,汇添富6月红添利定开债A,债券型-混合债,2021-09-23,1.129,-0.09,0.18,2.92,4.44
9165,9165,470089,汇添富6月红添利定开债C,债券型-混合债,2021-09-23,1.123,-0.09,0.09,2.74,4.17
9183,9183,485005,工银增强收益债券B,债券型-混合债,2021-09-22,1.2524,1.95,3.93,5.16,6.71
9184,9184,485007,工银添利债券B,债券型-混合债,2021-09-22,1.3426,0.13,2.57,4.78,6.76
9185,9185,485011,工银瑞信双利债券B,债券型-混合债,2021-09-22,1.658,-0.36,0.36,1.1,1.47
9186,9186,485014,工银添颐债券B,债券型-混合债,2021-09-22,2.512,2.7,5.37,10.86,8.37
9191,9191,485105,工银增强收益债券A,债券型-混合债,2021-09-22,1.26,1.98,4.04,5.37,7.02
9192,9192,485107,工银添利债券A,债券型-混合债,2021-09-22,1.3734,0.16,2.68,5.0,7.08
9193,9193,485111,工银瑞信双利债券A,债券型-混合债,2021-09-22,1.708,-0.29,0.53,1.36,1.85
9194,9194,485114,工银添颐债券A,债券型-混合债,2021-09-22,2.669,2.73,5.49,11.07,8.72
9318,9318,510080,长盛全债指数增强债券,债券型-混合债,2021-09-22,1.4693,1.62,5.74,9.11,7.62
9356,9356,519023,海富通稳健添利债券C,债券型-混合债,2021-09-22,1.238,0.73,2.57,3.25,1.98
9357,9357,519024,海富通稳健添利债券A,债券型-混合债,2021-09-22,1.275,0.71,2.66,3.32,1.92
9362,9362,519030,海富通稳固收益债券,债券型-混合债,2021-09-22,1.26,1.54,4.04,5.04,6.31
9369,9369,519051,海富通一年定开债A,债券型-混合债,2021-09-17,1.64,0.24,1.8,2.95,3.67
9378,9378,519078,汇添富增强收益债券A,债券型-混合债,2021-09-23,1.228,0.08,1.4,2.5,1.57
9388,9388,519111,浦银安盛优化收益债券A,债券型-混合债,2021-09-22,1.463,0.21,0.97,1.6,1.88
9389,9389,519112,浦银安盛优化收益债券C,债券型-混合债,2021-09-22,1.408,0.14,0.79,1.37,1.51
9415,9415,519162,新华增怡债券A,债券型-混合债,2021-09-22,1.3937,0.81,5.71,9.17,13.44
9416,9416,519163,新华增怡债券C,债券型-混合债,2021-09-22,1.4145,0.77,5.61,8.95,13.08
9429,9429,519186,万家稳健增利债券A,债券型-混合债,2021-09-22,1.183,1.26,2.57,3.4,4.37
9430,9430,519187,万家稳健增利债券C,债券型-混合债,2021-09-22,1.1683,1.23,2.46,3.2,4.06
9433,9433,519190,万家双利债券,债券型-混合债,2021-09-22,1.4044,4.6,7.44,10.63,7.31
9468,9468,519519,华泰柏瑞稳本增利债券A,债券型-混合债,2021-09-22,1.0594,1.19,2.67,3.2,3.38
9508,9508,519660,银河增利债券A,债券型-混合债,2021-09-22,1.594,0.0,0.69,1.72,2.44
9509,9509,519661,银河增利债券C,债券型-混合债,2021-09-22,1.555,-0.06,0.58,1.5,2.1
9514,9514,519666,银河银信添利债券B,债券型-混合债,2021-09-22,1.0761,1.87,4.17,4.84,5.72
9515,9515,519667,银河银信添利债券A,债券型-混合债,2021-09-22,1.0785,1.9,4.27,5.05,6.02
9524,9524,519676,银河强化债券,债券型-混合债,2021-09-22,1.072,-0.09,0.19,1.11,0.94
9528,9528,519680,交银增利债券A/B,债券型-混合债,2021-09-22,1.0129,1.15,3.89,5.91,6.63
9529,9529,519682,交银增利债券C,债券型-混合债,2021-09-22,1.0118,1.11,3.78,5.69,6.32
9530,9530,519683,交银双利债券A/B,债券型-混合债,2021-09-22,1.3555,0.05,4.65,5.63,6.7
9531,9531,519685,交银双利债券C,债券型-混合债,2021-09-22,1.2984,0.02,4.54,5.42,6.39
9553,9553,519726,交银稳固收益债券,债券型-混合债,2021-09-22,1.1996,0.07,4.07,5.26,5.89
9555,9555,519729,交银增强收益债券,债券型-混合债,2021-09-22,1.448,0.28,-0.82,0.42,-0.69
9556,9556,519730,交银定期支付月月丰债券A,债券型-混合债,2021-09-22,1.6181,0.47,-0.67,0.89,0.2
9557,9557,519731,交银定期支付月月丰债券C,债券型-混合债,2021-09-22,1.5649,0.43,-0.77,0.69,-0.1
9559,9559,519733,交银强化回报债券A/B,债券型-混合债,2021-09-22,1.3092,-0.58,8.09,10.71,12.87
9560,9560,519735,交银强化回报债券C,债券型-混合债,2021-09-22,1.2809,-0.63,7.98,10.49,12.55
9569,9569,519753,交银安心收益债券,债券型-混合债,2021-09-22,1.1656,1.67,3.39,4.43,5.44
9599,9599,519933,长信利发债券,债券型-混合债,2021-09-22,1.2444,1.06,-0.58,0.83,-0.09
9608,9608,519947,长信利保债券A,债券型-混合债,2021-09-22,1.0263,0.31,1.29,2.2,1.9
9621,9621,519967,长信利富债券A,债券型-混合债,2021-09-22,1.3913,3.64,7.8,12.57,6.81
9634,9634,519989,长信利丰债券C,债券型-混合债,2021-09-22,1.499,1.08,3.17,3.44,3.64
9646,9646,530008,建信稳定增利债券C,债券型-混合债,2021-09-22,1.852,0.11,1.26,1.87,1.93
9647,9647,530009,建信收益增强债券A,债券型-混合债,2021-09-22,1.779,0.23,0.17,2.18,-0.89
9653,9653,530017,建信双息红利债券A,债券型-混合债,2021-09-22,1.116,0.09,0.9,1.57,-0.39
9660,9660,531008,建信稳定增利债券A,债券型-混合债,2021-09-22,1.915,0.16,1.38,2.13,2.3
9661,9661,531009,建信收益增强债券C,债券型-混合债,2021-09-22,1.693,0.18,0.06,1.93,-1.17
9662,9662,531017,建信双息红利债券C,债券型-混合债,2021-09-22,1.072,0.0,0.75,1.35,-0.68
9687,9687,550004,信诚三得益债券A,债券型-混合债,2021-09-22,1.174,0.09,-2.08,0.92,0.01
9688,9688,550005,信诚三得益债券B,债券型-混合债,2021-09-22,1.155,0.09,-2.28,0.6,-0.32
9708,9708,573003,诺德增强收益债券,债券型-混合债,2021-09-23,1.057,0.28,0.96,2.03,2.13
9732,9732,610003,信达澳银稳定价值债券A,债券型-混合债,2021-09-22,1.046,2.65,5.76,4.29,2.05
9737,9737,610008,信达澳银信用债债券A,债券型-混合债,2021-09-22,1.136,2.71,8.71,11.5,12.81
9738,9738,610103,信达澳银稳定价值债券B,债券型-混合债,2021-09-22,1.031,2.59,5.74,4.04,1.78
9739,9739,610108,信达澳银信用债债券C,债券型-混合债,2021-09-22,1.134,2.62,8.62,11.6,12.72
9742,9742,620003,金元顺安丰利债券,债券型-混合债,2021-09-23,1.18,-0.34,1.55,2.88,2.16
9751,9751,630003,华商收益增强债券A,债券型-混合债,2021-09-22,1.338,3.16,10.67,10.49,12.15
9754,9754,630007,华商稳健双利债券A,债券型-混合债,2021-09-22,1.89,1.67,5.06,5.47,8.12
9756,9756,630009,华商稳定增利债券A,债券型-混合债,2021-09-22,1.979,5.43,11.3,11.06,16.14
9762,9762,630103,华商收益增强债券B,债券型-混合债,2021-09-22,1.284,3.13,10.5,10.21,11.85
9763,9763,630107,华商稳健双利债券B,债券型-混合债,2021-09-22,1.812,1.63,4.92,5.29,7.86
9764,9764,630109,华商稳定增利债券C,债券型-混合债,2021-09-22,1.891,5.41,11.17,10.84,15.8
9769,9769,660002,农银恒久增利债券A,债券型-混合债,2021-09-23,1.2887,0.35,1.46,2.14,2.57
9775,9775,660009,农银增强收益债券A,债券型-混合债,2021-09-23,1.7959,-0.21,0.72,2.12,2.66
9781,9781,660102,农银恒久增利债券C,债券型-混合债,2021-09-23,1.2607,0.33,1.38,1.97,2.34
9782,9782,660109,农银增强收益债券C,债券型-混合债,2021-09-23,1.7336,-0.23,0.66,1.98,2.44
9803,9803,675011,西部利得稳健双利债券A,债券型-混合债,2021-09-22,1.668,4.97,10.98,16.16,18.21
9804,9804,675013,西部利得稳健双利债券C,债券型-混合债,2021-09-22,1.643,4.98,10.86,15.87,17.86
9815,9815,675081,西部利得祥盈债券A,债券型-混合债,2021-09-22,1.4862,1.94,7.24,9.42,8.35
9816,9816,675083,西部利得祥盈债券C,债券型-混合债,2021-09-22,1.4344,1.94,7.21,9.35,8.26
9822,9822,675121,西部汇逸债券A,债券型-混合债,2021-09-22,1.0146,0.05,0.97,1.79,1.25
9823,9823,675123,西部汇逸债券C,债券型-混合债,2021-09-22,1.1682,0.04,0.95,1.74,1.18
9830,9830,690002,民生增强收益债券A,债券型-混合债,2021-09-22,1.663,1.84,4.79,7.29,5.99
9834,9834,690006,民生加银信用双利债券A,债券型-混合债,2021-09-22,1.694,3.29,2.73,1.01,-2.98
9841,9841,690202,民生增强收益债券C,债券型-混合债,2021-09-22,1.635,1.81,4.67,7.07,5.69
9842,9842,690206,民生加银信用双利债券C,债券型-混合债,2021-09-22,1.63,3.23,2.64,0.8,-3.32
9852,9852,710301,富安达增强收益债券A,债券型-混合债,2021-09-22,1.5104,2.47,5.52,6.58,4.24
9853,9853,710302,富安达增强收益债券C,债券型-混合债,2021-09-22,1.4498,2.43,5.1,6.05,3.63
9858,9858,720003,财通收益增强债券A,债券型-混合债,2021-09-23,1.5314,2.28,16.46,31.15,22.09
